,cod_id,cod_address,cod_customer,cod_ship,cod_prod,cod_sales
2971,4210,356,545,4210,1544,4772
2972,3702,27,280,3702,1544,4772
2973,2983,500,560,2983,1544,4083
2974,2774,48,106,2774,1544,3875
2975,3381,15,183,3381,450,3875
2976,313,156,247,313,566,113
2977,1336,15,167,1336,566,113
2978,57,48,54,57,113,113
2979,2738,134,293,2738,1147,113
2980,2147,382,462,2147,1147,113
2981,1377,411,173,1377,1147,113
2982,1248,58,630,1248,566,2092
2983,4558,12,516,4558,566,1304
2984,706,279,45,706,436,1304
2985,4219,61,172,4219,566,5228
2986,2401,145,235,2401,238,3504
2987,2390,2,532,2390,238,261
2988,1060,361,582,1060,517,261
2989,2524,27,319,2524,1311,261
2990,124,92,119,124,243,261
2991,1026,351,429,1026,238,1768
2992,119,30,114,119,238,255
2993,3323,202,625,3323,238,255
2994,3855,210,180,3855,517,255
2995,3827,30,83,3827,1691,255
2996,4234,203,429,4234,243,255
2997,3879,14,68,3879,857,255
2998,3658,202,81,3658,238,4727
2999,497,94,370,497,238,931
3000,277,162,235,277,517,561
3001,4483,223,162,4483,517,561
3002,753,12,494,753,1050,561
3003,4093,174,432,4093,243,561
3004,2925,106,131,2925,517,1082
3005,574,64,408,574,243,1082
3006,1601,286,21,1601,855,1082
3007,1241,17,628,1241,517,2079
3008,2530,394,44,2530,517,2079
3009,1087,368,590,1087,517,1856
3010,3637,328,624,3637,1691,1856
3011,4323,68,560,4323,517,5296
3012,2824,161,572,2824,517,3918
3013,4279,607,3,4279,1050,3918
3014,4469,33,198,4469,1691,3918
3015,277,162,235,277,199,562
3016,1566,30,614,1566,199,1767
3017,1024,30,313,1024,199,1767
3018,3902,500,4,3902,199,4962
3019,860,37,56,860,199,1516
3020,4251,14,335,4251,199,3799
3021,2686,26,205,2686,191,3799
3022,104,78,100,104,199,208
3023,1466,276,671,1466,199,2369
3024,4856,409,422,4856,1174,2369
3025,4039,308,235,4039,985,5088
3026,663,48,40,663,985,1242
3027,1795,66,35,1795,985,2792
3028,394,2,314,394,679,777
3029,1012,142,243,1012,918,777
3030,2035,6,222,2035,918,777
3031,1228,301,625,1228,679,2062
3032,1284,95,334,1284,679,2148
3033,4150,95,312,4150,679,5183
3034,394,2,314,394,681,711
3035,358,193,295,358,154,711
3036,1269,113,20,1269,154,711
3037,3020,30,608,3020,154,711
3038,2127,165,85,2127,254,711
3039,410,30,326,410,254,711
3040,3123,238,268,3123,805,711
3041,1853,96,113,1853,681,159
3042,3447,30,610,3447,681,159
3043,196,131,26,196,381,159
3044,379,199,212,379,381,159
3045,2555,524,609,2555,21,159
3046,80,65,77,80,154,159
3047,1178,334,549,1178,154,159
3048,934,330,461,934,945,159
3049,2081,24,289,2081,682,2469
3050,1547,334,5,1547,1511,2469
3051,3441,10,77,3441,579,2469
3052,4444,289,194,4444,150,2469
3053,4293,24,314,4293,1596,5274
3054,4688,423,318,4688,1596,5585
3055,1816,161,622,1816,1596,382
3056,2891,330,766,2891,603,382
3057,185,125,71,185,361,382
3058,1917,68,190,1917,1596,2958
3059,2853,376,743,2853,1596,3954
3060,4439,29,314,4439,1424,4497
3061,3404,366,752,3404,1424,4497
3062,1311,31,415,1311,1424,2191
3063,3194,209,40,3194,1424,4282
3064,2035,6,222,2035,1368,3102
3065,3958,597,16,3958,1613,3102
3066,2879,66,328,2879,1368,3976
3067,3782,52,314,3782,1549,4862
3068,1656,233,702,1656,1549,2616
3069,2455,142,427,2455,1549,3562
3070,4469,33,198,4469,1549,3562
3071,4365,210,717,4365,262,188
3072,4175,175,341,4175,1204,188
3073,4600,544,538,4600,1752,188
3074,3177,569,238,3177,1752,188
3075,382,202,309,382,182,188
3076,93,46,89,93,182,188
3077,1547,334,5,1547,553,188
3078,2013,473,730,2013,1070,3078
3079,3664,52,596,3664,1070,4731
3080,3244,35,503,3244,1070,4341
3081,3742,77,511,3742,1070,4814
3082,582,24,247,582,903,1104
3083,842,223,166,842,903,1104
3084,4853,624,108,4853,903,1104
3085,1374,88,644,1374,210,1104
3086,1240,336,523,1240,903,2077
3087,2715,46,113,2715,903,3825
3088,289,30,247,289,539,592
3089,2959,6,47,2959,539,3287
3090,2208,10,732,2208,539,3287
3091,2472,32,517,2472,539,2309
3092,2238,238,19,2238,539,2309
3093,1412,188,604,1412,539,2309
3094,3417,113,165,3417,1546,2309
3095,1633,46,187,1633,539,594
3096,1737,2,403,1737,317,594
3097,291,35,96,291,541,594
3098,3007,2,453,3007,1546,594
3099,4492,493,606,4492,733,594
3100,1697,444,369,1697,32,594
3101,2222,48,301,2222,539,3306
3102,1281,175,566,1281,539,856
3103,1076,6,458,1076,317,856
3104,2282,145,475,2282,541,856
3105,4299,165,133,4299,541,856
3106,450,217,339,450,739,856
3107,2782,151,671,2782,739,856
3108,849,66,247,849,1127,1497
3109,4717,177,131,4717,1127,5604
3110,4324,608,139,4324,1127,5298
3111,3699,14,539,3699,1127,4770
3112,3755,388,396,3755,1127,4833
3113,1016,50,571,1016,1127,1758
3114,4516,522,541,4516,1127,5451
3115,313,156,247,313,567,633
3116,2119,61,563,2119,567,3181
3117,1389,202,487,1389,567,2284
3118,2494,61,610,2494,567,2284
3119,4645,177,490,4645,567,5552
3120,313,156,247,313,568,634
3121,3155,287,495,3155,568,3143
3122,2084,480,563,2084,829,3143
3123,2071,46,737,2071,568,340
3124,987,259,564,987,568,340
3125,161,46,146,161,321,340
3126,3736,10,20,3736,21,340
3127,4501,542,598,4501,21,340
3128,1134,236,247,1134,325,1907
3129,4315,3,522,4315,1114,1907
3130,1166,174,293,1166,325,1962
3131,1726,445,213,1726,325,2700
3132,4086,156,334,4086,1118,2700
3133,1460,10,628,1460,325,2356
3134,714,46,478,714,325,1313
3135,3529,56,543,3529,325,4608
3136,164,30,148,164,325,345
3137,2288,289,275,2288,325,3037
3138,2839,308,367,2839,325,3037
3139,2875,546,595,2875,1118,3037
3140,4693,0,529,4693,1118,3037
3141,1988,149,652,1988,1118,3037
3142,1426,89,144,1426,325,2323
3143,2383,64,687,2383,325,3486
3144,4733,321,247,4733,469,5611
3145,1940,6,203,1940,469,2981
3146,3733,127,253,3733,469,4807
3147,3826,178,701,3826,469,4908
3148,244,64,208,244,469,500
3149,568,2,405,568,570,1059
3150,3954,596,12,3954,570,1059
3151,4134,2,10,4134,570,636
3152,4518,14,153,4518,570,636
3153,1485,24,641,1485,570,636
3154,315,135,263,315,570,636
3155,568,2,405,568,880,1060
3156,3555,37,409,3555,880,2644
3157,2367,27,201,2367,880,2644
3158,1680,44,657,1680,880,2644
3159,4197,14,532,4197,194,2644
3160,2878,547,13,2878,880,3721
3161,3305,28,455,3305,880,3721
3162,2601,4,293,2601,194,3721
3163,3745,24,543,3745,880,4823
3164,4569,89,564,4569,880,5488
3165,568,2,405,568,881,1061
3166,3787,2,663,3787,881,1061
3167,4662,2,552,4662,881,5566
3168,2174,491,458,2174,881,3242
3169,3735,426,53,3735,881,3242
3170,4436,89,785,4436,881,5387
3171,4675,37,198,4675,881,3231
3172,2166,174,626,2166,881,3231
3173,568,2,405,568,368,1062
3174,4763,30,464,4763,368,1360
3175,748,143,491,748,973,1360
3176,3321,10,699,3321,1141,1360
3177,4297,328,249,4297,1141,1360
3178,2167,123,292,2167,1682,1360
3179,3920,594,259,3920,368,983
3180,3814,152,5,3814,830,983
3181,530,14,375,530,830,983
3182,656,268,105,656,973,983
3183,187,95,169,187,368,390
3184,2198,493,423,2198,1501,390
3185,202,37,179,202,368,414
3186,537,236,395,537,368,1000
3187,3242,30,84,3242,368,1000
3188,2373,476,674,2373,973,1000
3189,568,2,405,568,882,1063
3190,1163,235,439,1163,1020,1063
3191,1442,27,258,1442,1226,1063
3192,1466,276,671,1466,1226,1063
3193,3192,165,8,3192,1817,1063
3194,2395,83,652,2395,882,3499
3195,4573,14,405,4573,663,458
3196,4900,355,614,4900,431,458
3197,3892,6,65,3892,431,458
3198,223,24,192,223,431,458
3199,4448,389,104,4448,1116,458
3200,385,99,310,385,663,759
3201,1358,46,302,1358,663,759
3202,3995,10,375,3995,431,759
3203,2410,24,57,2410,521,759
3204,1922,236,648,1922,521,759
3205,4428,142,88,4428,1116,759
3206,4906,6,505,4906,1116,759
3207,670,147,458,670,922,759
3208,2750,30,634,2750,1777,759
3209,1059,162,67,1059,663,1808
3210,4280,134,328,4280,431,1808
3211,1996,95,296,1996,521,1808
3212,3045,330,336,3045,521,1808
3213,2387,66,725,2387,663,3051
3214,1994,204,488,1994,431,3051
3215,698,134,275,698,663,1295
3216,836,37,45,836,1116,1295
3217,2752,64,100,2752,922,1295
3218,3420,30,185,3420,663,4514
3219,1536,33,600,1536,663,2455
3220,1929,214,130,1929,431,2455
3221,3248,24,405,3248,1822,4346
3222,3545,12,763,3545,1822,4626
3223,1532,89,405,1532,183,2450
3224,659,180,454,659,183,1236
3225,4563,33,16,4563,746,1236
3226,1668,67,467,1668,746,1236
3227,2627,128,294,2627,123,1236
3228,2443,10,206,2443,183,190
3229,93,46,89,93,183,190
3230,830,35,524,830,183,190
3231,1455,290,595,1455,950,190
3232,1951,90,18,1951,183,2851
3233,2712,276,483,2712,1772,2851
3234,1833,351,165,1833,746,2851
3235,2300,60,477,2300,1425,2851
3236,2209,95,358,2209,123,2851
3237,4173,270,514,4173,183,5197
3238,726,282,469,726,183,1327
3239,239,17,204,239,44,492
3240,22,20,22,22,44,45
3241,4677,24,64,4677,1794,45
3242,2665,35,197,2665,1254,45
3243,4385,13,78,4385,1254,45
3244,575,2,409,575,892,1087
3245,1467,46,56,1467,892,1347
3246,741,289,489,741,892,1347
3247,2027,189,272,2027,892,3093
3248,3822,4,205,3822,1238,3093
3249,820,304,521,820,74,1457
3250,2228,63,409,2228,1698,3311
3251,3742,77,511,3742,1698,4813
3252,4190,37,273,4190,1698,4813
3253,2228,63,409,2228,1118,2695
3254,1721,441,554,1721,201,2695
3255,1494,30,258,1494,1118,2402
3256,837,106,272,837,1118,1480
3257,2228,63,409,2228,343,3312
3258,173,100,157,173,343,363
3259,2743,24,515,2743,343,363
3260,4551,84,220,4551,1030,363
3261,4485,95,185,4485,343,5428
3262,2228,63,409,2228,644,3313
3263,4617,2,236,4617,644,2646
3264,1682,6,378,1682,644,2646
3265,505,230,234,505,644,739
3266,369,197,301,369,644,739
3267,1515,411,547,1515,644,2427
3268,2228,63,409,2228,937,1158
3269,616,113,428,616,937,1158
3270,2915,102,676,2915,937,3176
3271,2113,46,629,2113,246,3176
3272,1847,165,718,1847,937,2867
3273,4850,623,579,4850,246,2867
3274,3813,129,409,3813,351,4899
3275,3562,33,97,3562,351,4515
3276,3421,126,404,3421,308,4515
3277,2883,334,106,2883,351,3980
3278,178,120,162,178,351,372
3279,4387,64,410,4387,308,372
3280,3813,129,409,3813,237,4900
3281,119,30,114,119,237,254
3282,4548,158,60,4548,237,5470
3283,4322,178,42,4322,237,4880
3284,3791,177,238,3791,237,4880
3285,3813,129,409,3813,1269,3463
3286,2369,255,317,2369,1269,3463
3287,3654,149,496,3654,1713,3463
3288,2491,10,365,2491,1269,3609
3289,2464,27,339,2464,1269,3575
3290,1042,255,266,1042,1269,1791
3291,2293,502,316,2293,1713,1791
3292,2359,48,299,2359,1269,3457
3293,3813,129,409,3813,1606,1301
3294,703,277,473,703,1017,1301
3295,4742,285,548,4742,1595,1301
3296,2577,218,398,2577,1606,2061
3297,1252,52,623,1252,833,2061
3298,1228,301,625,1228,620,2061
3299,3813,129,409,3813,217,4901
3300,644,10,353,644,217,1202
3301,4336,10,38,4336,217,1202
3302,585,253,414,585,217,1108
3303,111,86,38,111,217,229
3304,4378,610,252,4378,217,5346
3305,4145,14,278,4145,217,3360
3306,2277,26,306,2277,217,3360
3307,1159,24,292,1159,217,1948
3308,3303,330,487,3303,217,4398
3309,4611,299,660,4611,217,5526
3310,3722,355,328,3722,217,4795
3311,4366,149,409,4366,454,5333
3312,2640,15,721,2640,454,3756
3313,4362,30,63,4362,454,5327
3314,1407,156,382,1407,454,2304
3315,3618,210,618,3618,454,4686
3316,1100,14,593,1100,454,1869
3317,3806,373,175,3806,454,4892
3318,234,149,201,234,454,483
3319,4825,61,90,4825,454,5684
3320,4417,378,479,4417,454,5370
3321,4366,149,409,4366,1375,5334
3322,1569,10,521,1569,1375,2507
3323,2206,462,257,2206,1375,2507
3324,3873,46,404,3873,1375,4942
3325,2440,43,234,2440,1375,3548
3326,1227,328,420,1227,1375,2059
3327,2281,223,409,2281,1287,3367
3328,3604,526,282,3604,1287,4093
3329,3447,30,610,3447,1287,4093
3330,2993,14,53,2993,1149,4093
3331,1696,26,53,1696,1287,682
3332,4443,519,606,4443,1287,682
3333,341,188,284,341,606,682
3334,1088,64,106,1088,1287,1549
3335,878,27,97,878,1149,1549
3336,2063,155,708,2063,934,1549
3337,2281,223,409,2281,1712,3368
3338,4087,6,730,4087,1712,802
3339,411,44,316,411,700,802
3340,1325,65,438,1325,1434,802
3341,2933,165,598,2933,1434,802
3342,3198,17,219,3198,1712,4289
3343,3401,527,591,3401,1712,4289
3344,2281,223,409,2281,248,3369
3345,128,10,67,128,248,266
3346,2596,210,36,2596,248,2760
3347,1770,60,83,1770,248,2760
3348,3466,237,213,3466,1003,2760
3349,1849,31,110,1849,1026,2760
3350,3932,504,657,3932,1628,2760
3351,941,236,553,941,248,180
3352,1958,84,469,1958,1003,180
3353,3339,4,318,3339,638,180
3354,4520,354,367,4520,638,180
3355,423,132,189,423,707,180
3356,3676,199,9,3676,1529,180
3357,89,69,85,89,175,180
3358,328,46,274,328,248,665
3359,1557,94,182,1557,248,665
3360,521,60,387,521,817,665
3361,3502,159,577,3502,638,665
3362,3519,4,121,3519,1198,665
3363,905,30,307,905,175,665
3364,1861,67,343,1861,175,665
3365,4253,17,147,4253,1829,302
3366,2911,5,444,2911,957,302
3367,2738,134,293,2738,957,302
3368,143,103,131,143,288,302
3369,1296,314,409,1296,526,2164
3370,2849,156,148,2849,526,2164
3371,644,10,353,644,526,1200
3372,282,64,240,282,526,576
3373,674,48,300,674,526,1266
3374,1296,314,409,1296,399,2165
3375,531,35,392,531,399,985
3376,577,63,234,577,704,985
3377,880,56,538,880,399,1551
3378,4494,202,241,4494,399,5436
3379,534,17,14,534,399,991
3380,4258,17,157,4258,399,991
3381,206,135,181,206,399,423
3382,3373,378,409,3373,1639,2967
3383,1925,430,680,1925,1241,2967
3384,2488,89,189,2488,1639,3010
3385,4250,113,104,4250,1639,3010
3386,1968,196,519,1968,1639,3010
3387,2394,95,487,2394,1241,3010
3388,4003,342,161,4003,697,3010
3389,4876,63,230,4876,1639,2924
3390,1894,22,722,1894,1241,2924
3391,725,2,342,725,1016,1325
3392,1513,427,10,1513,1016,2424
3393,3916,460,49,3916,1016,2424
3394,2404,233,110,2404,1016,3508
3395,2106,308,61,2106,1016,3167
3396,2646,467,357,2646,1016,3763
3397,874,311,217,874,1016,1540
3398,2713,46,342,2713,776,915
3399,489,6,366,489,776,915
3400,2502,163,734,2502,776,3622
3401,4131,34,569,4131,776,5163
3402,4102,585,450,4102,776,5143
3403,2462,134,336,2462,776,3573
3404,2713,46,342,2713,1131,3822
3405,1649,188,644,1649,1131,2600
3406,2906,35,729,2906,1131,4003
3407,856,189,152,856,1131,1506
3408,4598,165,554,4598,1235,1506
3409,1944,71,722,1944,1634,1506
3410,2713,46,342,2713,1773,3823
3411,2788,308,648,2788,1773,3823
3412,4762,497,463,4762,1773,5637
3413,3083,46,342,3083,1771,4183
3414,4447,221,707,4447,1771,5396
3415,2709,184,761,2709,1771,3819
3416,2828,542,229,2828,1771,3928
3417,442,106,342,442,731,843
3418,1165,123,173,1165,731,843
3419,3643,37,502,3643,731,4471
3420,4497,67,526,4497,731,4471
3421,3377,52,430,3377,731,4471
3422,671,17,459,671,731,1253
3423,1371,409,342,1371,1132,2261
3424,3368,308,521,3368,1132,4463
3425,2859,8,188,2859,1132,3959
3426,2179,46,304,2179,1132,3247
3427,2340,30,487,2340,1132,3439
3428,2010,177,600,2010,1132,3074
3429,856,189,152,856,1132,1507
3430,1973,467,342,1973,719,3015
3431,433,30,23,433,719,826
3432,1027,72,66,1027,39,826
3433,1135,37,131,1135,719,1079
3434,574,64,408,574,213,1079
3435,1541,24,395,1541,719,2464
3436,2322,116,565,2322,213,2464
3437,3742,77,511,3742,1687,2464
3438,3274,270,563,3274,719,3272
3439,2323,186,253,2323,940,3272
3440,4237,335,771,4237,213,3272
3441,2198,493,423,2198,1687,3272
3442,2899,78,723,2899,719,3993
3443,883,2,431,883,1151,740
3444,2347,61,395,2347,696,740
3445,826,46,445,826,818,740
3446,3901,14,599,3901,1060,740
3447,370,95,302,370,645,740
3448,2683,50,745,2683,645,740
3449,3379,149,517,3379,1401,740
3450,4186,412,610,4186,1488,740
3451,2126,101,741,2126,1488,740
3452,1445,20,352,1445,1151,1802
3453,4626,339,316,4626,696,1802
3454,2771,283,583,2771,696,1802
3455,3713,165,398,3713,818,1802
3456,1808,152,204,1808,818,1802
3457,2438,30,45,2438,818,1802
3458,1278,46,634,1278,818,1802
3459,4851,34,734,4851,645,1802
3460,3044,165,476,3044,645,1802
3461,1289,312,493,1289,1242,1802
3462,3486,127,525,3486,1483,1802
3463,1276,135,313,1276,1401,1802
3464,3274,270,563,3274,597,1802
3465,1049,359,482,1049,1035,1802
3466,4283,253,625,4283,1035,1802
3467,3805,259,455,3805,1035,1802
3468,1845,285,539,1845,1530,1802
3469,2009,44,176,2009,1151,3070
3470,3491,11,431,3491,997,1270
3471,676,60,225,676,997,1270
3472,2494,61,610,2494,664,1270
3473,1725,48,246,1725,997,2698
3474,4558,12,516,4558,997,5481
3475,3592,70,619,3592,997,3227
3476,2162,402,692,2162,664,3227
3477,4759,466,145,4759,997,761
3478,1417,149,619,1417,664,761
3479,386,95,311,386,664,761
3480,2952,46,725,2952,1059,761
3481,2978,438,646,2978,997,4076
3482,3116,37,431,3116,362,4213
3483,4337,394,132,4337,362,5309
3484,1419,35,272,1419,362,2315
3485,1871,75,431,1871,1350,2889
3486,4434,339,764,4434,1350,5384
3487,4697,165,597,4697,1350,5592
3488,1181,35,613,1181,1350,1989
3489,1938,27,289,1938,1523,1989
3490,1341,214,86,1341,1350,2225
3491,624,94,431,624,705,1172
3492,2219,14,191,2219,705,3300
3493,4775,61,584,4775,705,3300
3494,3567,4,126,3567,705,4642
3495,2319,75,335,2319,705,3415
3496,2762,538,197,2762,705,1140
3497,603,134,194,603,928,1140
3498,2498,27,733,2498,705,3621
3499,419,63,330,419,705,811
3500,3018,402,186,3018,705,4111
3501,624,94,431,624,523,1173
3502,4026,216,64,4026,523,3371
3503,4354,531,533,4354,523,3371
3504,2282,145,475,2282,523,3371
3505,2561,373,711,2561,523,3371
3506,4446,111,52,4446,523,5395
3507,4337,394,132,4337,523,570
3508,281,86,239,281,523,570
3509,1922,236,648,1922,523,2963
3510,3992,14,91,3992,523,5043
3511,308,175,91,308,523,623
3512,3447,30,610,3447,523,4537
3513,987,259,564,987,523,1710
3514,2263,306,431,2263,556,955
3515,512,214,379,512,556,955
3516,1970,24,261,1970,556,3013
3517,2775,55,168,2775,556,3013
3518,4030,46,683,4030,979,3013
3519,1595,238,228,1595,556,2536
3520,2263,306,431,2263,1418,3346
3521,1937,337,471,1937,1418,1459
3522,2115,350,694,2115,1108,1459
3523,823,305,286,823,1108,1459
3524,3078,38,674,3078,919,1459
3525,4231,46,63,4231,1418,2172
3526,1299,267,128,1299,1418,2172
3527,3903,24,430,3903,1418,2172
3528,2863,10,670,2863,1418,3963
3529,1854,455,685,1854,834,2875
3530,1118,2,154,1118,24,1889
3531,2726,10,204,2726,24,1889
3532,2245,360,185,2245,24,1889
3533,1322,134,599,1322,1165,1889
3534,12,12,12,12,24,24
3535,1306,63,645,1306,24,1574
3536,897,66,136,897,1165,1574
3537,658,269,453,658,63,1235
3538,28,26,28,28,63,65
3539,4670,95,346,4670,1717,65
3540,3413,60,70,3413,1177,65
3541,4544,303,629,4544,1177,65
3542,1014,30,6,1014,1169,65
3543,4050,37,786,4050,63,4257
3544,3165,402,552,3165,1177,4257
3545,305,46,154,305,558,617
3546,380,200,234,380,558,751
3547,2520,75,472,2520,558,3643
3548,4877,106,199,4877,558,5623
3549,4745,156,26,4745,1560,5623
3550,170,118,154,170,337,357
3551,4194,480,341,4194,337,3030
3552,1982,66,418,1982,337,3030
3553,4270,39,497,4270,337,5261
3554,1775,130,364,1775,337,2769
3555,1184,2,614,1184,626,1991
3556,2009,44,176,2009,1024,1991
3557,1157,4,88,1157,626,1940
3558,2377,509,243,2377,626,714
3559,358,193,295,358,626,714
3560,2391,127,706,2391,876,714
3561,969,113,153,969,626,1054
3562,3221,308,322,3221,876,1054
3563,1709,341,608,1709,876,1054
3564,565,101,73,565,876,1054
3565,710,46,475,710,1024,1054
3566,3051,221,774,3051,1024,1054
3567,1566,30,614,1566,11,429
3568,208,76,183,208,11,429
3569,4617,2,236,4617,11,2614
3570,1656,233,702,1656,11,2614
3571,4,4,4,4,11,11
3572,3778,4,488,3778,11,4855
3573,3640,165,241,3640,11,4706
3574,819,106,60,819,11,1455
3575,2867,545,758,2867,11,3968
3576,1247,35,614,1247,301,2090
3577,1549,153,532,1549,301,2475
3578,151,106,139,151,301,316
3579,650,116,449,650,301,186
3580,93,46,89,93,180,186
3581,4047,60,145,4047,301,4719
3582,3650,24,601,3650,180,4719
3583,1247,35,614,1247,286,2091
3584,968,276,447,968,286,1677
3585,143,103,131,143,286,300
3586,1893,152,460,1893,286,2919
3587,1439,67,618,1439,286,2336
3588,1735,448,585,1735,286,2336
3589,3037,46,278,3037,286,4133
3590,475,134,360,475,286,892
3591,1413,118,614,1413,1041,2310
3592,2569,113,166,2569,1706,2310
3593,737,286,224,737,1041,1341
3594,4167,276,514,4167,1041,1341
3595,3375,27,205,3375,1041,4468
3596,3562,33,97,3562,1041,4637
3597,4804,152,708,4804,1041,2063
3598,1230,35,108,1230,232,2063
3599,1207,165,592,1207,1041,2026
3600,1892,163,190,1892,232,2026
3601,4257,452,291,4257,431,2942
3602,1907,460,647,1907,1621,2942
3603,1214,2,621,1214,600,2044
3604,4838,5,99,4838,600,5697
3605,2644,365,657,2644,600,3760
3606,337,186,173,337,600,676
3607,3411,337,463,3411,1270,676
3608,1692,35,621,1692,1511,2659
3609,1692,35,621,1692,14,2660
3610,156,12,64,156,14,328
3611,6,6,6,6,14,14
3612,1643,12,230,1643,14,2589
3613,1039,64,577,1039,14,1785
3614,4874,50,698,4874,14,5719
3615,3777,290,633,3777,14,4854
3616,1685,304,581,1685,14,2650
3617,1692,35,621,1692,136,2661
3618,3279,48,56,3279,464,2661
3619,4161,4,295,4161,1027,2661
3620,2614,6,689,2614,1027,2661
3621,2306,347,690,2306,1027,2661
3622,4795,63,345,4795,1027,2661
3623,3973,358,74,3973,1027,2661
3624,3062,59,731,3062,506,2661
3625,3063,35,602,3063,506,2661
3626,1885,452,707,1885,458,2661
3627,2823,107,261,2823,136,3916
3628,68,35,65,68,136,139
3629,2050,95,259,2050,1658,139
3630,129,96,122,129,251,139
3631,270,160,228,270,506,139
3632,2421,6,554,2421,458,139
3633,3585,10,49,3585,458,139
3634,2961,14,356,2961,136,487
3635,2403,512,508,2403,428,487
3636,714,46,478,714,1027,487
3637,237,14,203,237,458,487
3638,4891,64,58,4891,1876,487
3639,1072,365,370,1072,136,1835
3640,1379,412,551,1379,136,2266
3641,4579,508,28,4579,458,2266
3642,3605,469,671,3605,136,454
3643,2497,2,483,2497,1658,454
3644,3606,379,434,3606,1735,454
